treatmentId	1980_CH1	1982_MSW1	1991_CH3	1993_MSW2	1994_Koopman	2005_MSW3	2019_HMW	2022_BatNames	2022_MDD	2022_IUCN	2023_BatNames	2023_MDD	2025_MDD_2_0	2025_batnames_1_7	2025_MDD_2_2
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1530.tsv	N/A	N/A	N/A	Scotophilus kuhlii [synonym of]	N/A	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus	Scotophilus collinus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1531.tsv	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	N/A	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii	Scotophilus dinganii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1532.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai	Scotophilus ejetai
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1533.tsv	Scotophilus heathi	Scotophilus heathi	Scotophilus heathii	Scotophilus heathi	Scotophilus heathi	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii	Scotophilus heathii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1534.tsv	Scotophilus celebensis	Scotophilus celebensis	Scotophilus celebensis	N/A	Scotophilus heathi celebensis	Scotophilus celebensis	Scotophilus celebensis	Scotophilus celebensis	Scotophilus heathii [synonym of]	Scotophilus celebensis	Scotophilus heathii heathii [synonym of]	Scotophilus heathii [synonym of]	Scotophilus heathii [synonym of]	 	Scotophilus heathii celebensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1535.tsv	Scotophilus kuhli	Scotophilus kuhli	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhli	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii	Scotophilus kuhlii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1536.tsv	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster	Scotophilus leucogaster
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1537.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii	Scotophilus livingstonii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1538.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza	Scotophilus marovaza
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1539.tsv	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita	Scotophilus nigrita
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1540.tsv	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus viridis [synonym of]	Scotophilus borbonicu snigritellus	Scotophilus viridis nigritellus	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus nigritellus	N/A	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus nigritellus	Scotophilus nigritellus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1541.tsv	N/A	N/A	Scotophilus nucella	Scotophilus leucogaster [synonym of]	Scotophilus leucogaster nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella	Scotophilus nucella
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1542.tsv	N/A	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus leucogaster nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux	Scotophilus nux
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1543.tsv	N/A	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus leucogaster robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus	Scotophilus robustus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1544.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana	Scotophilus tandrefana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1545.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi	Scotophilus trujilloi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1546.tsv	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus borbonicus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis	Scotophilus viridis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1547.tsv	Nycticeius balstoni	Nycticeius balstoni	Scotorepens balstoni	Nycticeius balstoni	Nycticeius balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni	Scotorepens balstoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1548.tsv	Nycticeius influatus	Nycticeius influatus	Scotorepens balstoni [synonym of]	Nycticeius balstoni [synonym of]	Nycticeius balstoni influatus	Scotorepens balstoni influatus	N/A	Scotorepens balstoni influatus	Scotorepens balstoni [synonym of]	N/A	Scotorepens balstoni influatus	Scotorepens balstoni [synonym of]	Scotorepens balstoni [synonym of]	 	Scotorepens balstoni influatus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1549.tsv	Nycticeius greyi	Nycticeius greyii	Scotorepens greyi	Nycticeius greyii	Nycticeius greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii	Scotorepens greyii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1550.tsv	Nycticeius balstoni [synonym of]	N/A	Scotorepens orion [synonym of]	Nycticeius balstoni [synonym of]	Nycticeius balstoni orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion	Scotorepens orion
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1551.tsv	Nycticeius balstoni [synonym of]	Nycticeius balstoni [synonym of]	Scotorepens sanborni	Nycticeius sanborni	Nycticeius sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni	Scotorepens sanborni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1552.tsv	Scotozous dormeri	Pipistrellus dormeri	Scotozous dormeri	Pipistrellus dormeri	Pipistrellus dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri	Scotozous dormeri
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1553.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi	Setirostris eleryi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1554.tsv	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi	Sphaerias blanfordi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1555.tsv	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris toxophyllum
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1556.tsv	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum	Stenoderma rufum
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1557.tsv	Rousettus lanosus	Rousettus lanosus	Rousettus lanosus	Rousettus lanosus	Rousettus lanosus	Rousettus lanosus	Stenonycteris lanosus	Stenonycteris lanosus	Stenonycteris lanosus	Rousettus lanosus	Stenonycteris lanosus	Stenonycteris lanosa	Stenonycteris lanosa	Stenonycteris lanosa	Stenonycteris lanosa
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1558.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira adrianae	Sturnira adrianae	Sturnira adrianae	N/A	Sturnira adrianae	Sturnira adrianae	Sturnira adrianae	Sturnira adrianae	Sturnira adrianae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1559.tsv	N/A	N/A	N/A	Sturnira lilium [synonym of]	N/A	Sturnira thomasi [synonym of]	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli	Sturnira angeli
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1560.tsv	Sturnira thomasi	Sturnira thomasi	Sturnira thomasi	N/A	Sturnira thomasi	N/A	N/A	Sturnira angeli angeli [synonym of]	Sturnira angeli [synonym of]	Sturnira angeli [synonym of]	Sturnira angeli angeli [synonym of]	Sturnira angeli [synonym of]	Sturnira angeli [synonym of]	 	Sturnira angeli [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1561.tsv	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi	Sturnira aratathomasi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1562.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri	Sturnira bakeri
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1563.tsv	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens	Sturnira bidens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1564.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira boadai	Sturnira boadai	Sturnira boadai
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1565.tsv	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira oporaphilum bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis	Sturnira bogotensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1566.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi	Sturnira burtonlimi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1567.tsv	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos	Sturnira erythromos
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1568.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira giannae	Sturnira giannae	Sturnira giannae	N/A	Sturnira giannae	Sturnira giannae	Sturnira giannae	Sturnira giannae	Sturnira giannae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1569.tsv	N/A	N/A	N/A	Sturnira ludovici [synonym of]	Sturnira ludovici hondurensis	Sturnira ludovici hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis	Sturnira hondurensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1570.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli	Sturnira koopmanhilli
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1571.tsv	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium	Sturnira lilium
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1572.tsv	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici	Sturnira ludovici
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1573.tsv	N/A	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi	Sturnira luisi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1574.tsv	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna	Sturnira magna
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1575.tsv	N/A	N/A	N/A	N/A	N/A	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis	Sturnira mistratensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1576.tsv	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax	Sturnira mordax
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1577.tsv	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana	Sturnira nana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1578.tsv	N/A	N/A	Sturnira oporaphilum	N/A	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum	Sturnira oporaphilum
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1579.tsv	N/A	N/A	N/A	Sturnira lilium [synonym of]	Sturnira lilium parvidens	Sturnira lilium parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens	Sturnira parvidens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1580.tsv	N/A	Sturnira lilium [synonym of]	N/A	Sturnira lilium [synonym of]	N/A	Sturnira lilium paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni	Sturnira paulsoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1581.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla	Sturnira perla
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1582.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi	Sturnira sorianoi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1583.tsv	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae	Sturnira tildae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1584.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Styloctenium mindorensis	Styloctenium mindorensis	Styloctenium mindorensis	Styloctenium mindorensis	Styloctenium mindorensis	Styloctenium mindorense	Styloctenium mindorense	Styloctenium mindorensis	Styloctenium mindorense
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1585.tsv	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei	Styloctenium wallacei
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1586.tsv	N/A	N/A	N/A	Myotis muricola [synonym of]	Myotis muricola caliginosus	Myotis muricola caliginosus	Submyotodon caliginosus	Submyotodon caliginosus	Submyotodon caliginosus	Myotis muricola [synonym of]	Submyotodon caliginosus	Submyotodon caliginosus	Submyotodon caliginosus	Submyotodon caliginosus	Submyotodon caliginosus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1587.tsv	N/A	Myotis muricola [synonym of]	N/A	Myotis muricola [synonym of]	Myotis muricola latirostris	Myotis muricola latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris	Submyotodon latirostris
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1588.tsv	N/A	N/A	N/A	Myotis muricola [synonym of]	Myotis muricola moupinensis	Myotis muricola moupinensis	Submyotodon moupinensis	Submyotodon moupinensis	Submyotodon moupinensis	N/A	Submyotodon moupinensis	Submyotodon moupinensis	Submyotodon moupinensis	Submyotodon moupinensis	Submyotodon moupinensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1589.tsv	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis	Syconycteris australis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1590.tsv	Syconycteris crassa	N/A	Syconycteris australis [synonym of]	Syconycteris australis [synonym of]	Syconycteris australis crassa	Syconycteris australis crassa	Syconycteris australis crassa	Syconycteris australis crassa	Syconycteris australis [synonym of]	N/A	Syconycteris australis crassa	Syconycteris australis [synonym of]	Syconycteris australis [synonym of]	 	Syconycteris australis crassa
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1591.tsv	Syconycteris naias	N/A	N/A	N/A	N/A	N/A	Syconycteris australis naias	Syconycteris australis naias	Syconycteris australis [synonym of]	N/A	Syconycteris australis naias	Syconycteris australis [synonym of]	Syconycteris australis [synonym of]	 	Syconycteris australis naias
